pair_ids,id1,id2,label,ast_n1,ast_n2,pss_ast,hk_ast,js_ast,ws_ast,cfg_n1,cfg_n2,pss_cfg,hk_cfg,js_cfg,ws_cfg,ddg_n1,ddg_n2,pss_ddg,hk_ddg,js_ddg,ws_ddg,pdg_n1,pdg_n2,pss_pdg,hk_pdg,js_pdg,ws_pdg,cpg_n1,cpg_n2,pss_cpg,hk_cpg,js_cpg,ws_cpg
189963_6906419,189963,6906419,0,156,108,0.6697562811156873,0.9886997194130075,0.6855826249327707,0.9588994919643532,68,44,0.620529320463362,0.9855119391125807,0.6556657833732946,0.9586830099931982,58,38,0.7389961454776987,0.9933358779817566,0.6437913129022952,0.9703827077172632,58,42,0.7907082385327898,0.9965996676775598,0.6773633043621741,0.9652425005939044,156,108,0.7278222180952475,0.9964749389581313,0.730437571480175,0.9740791555340789
9805906_3945236,9805906,3945236,0,65,116,0.5665657707730374,0.9922873460591686,0.638075818461025,0.9640465918843227,24,43,0.55457209705731,0.9913838744619641,0.5117658347882861,0.9434302383244068,30,36,0.8607340951351348,0.9979717628720536,0.5302046893489677,0.9597167110424404,30,39,0.8136473953807254,0.9964412494260265,0.48430771055082056,0.9553914937243051,65,116,0.6283913781653622,0.99627373161031,0.6951359787578415,0.964810115933652
7044153_19113613,7044153,19113613,0,308,146,0.5194022413061244,0.9935897697907116,0.687529503038737,0.9660358177128056,115,52,0.45235573147889707,0.9911770898802453,0.6867555064635897,0.9644584907925994,110,58,0.6410679328824873,0.9875135416151853,0.6663575721097997,0.9484522032802443,119,58,0.6304016975057244,0.994260511885626,0.6958136272656132,0.9589809123086486,308,146,0.5968143910763689,0.9948425458460375,0.8100183612889439,0.9771581776105785
6966398_732800,6966398,732800,1,660,177,0.3565762156002094,0.9912239047083033,0.717184441688569,0.9438388244504746,265,68,0.3373171744068306,0.9975344093875896,0.8003967209006899,0.9844181402814361,222,73,0.5096637481862619,0.9966346779179147,0.7696772020135563,0.9640804237041811,246,73,0.5050274234820435,0.9952685492145389,0.6948882581240855,0.9455275230479919,660,177,0.44178090982281737,0.9937005866710241,0.8034794566725652,0.9514071540981155
17580775_4852691,17580775,4852691,0,471,38,0.299988849449464,0.989423412755893,0.6657198717792879,0.9753595000221118,182,15,0.29804568963839034,0.9908128272413462,0.4060477875131334,0.9567580094649634,165,13,0.3629971828145322,0.9579345233686196,0.42069614424206925,0.9234214458248926,184,16,0.3721594376049839,0.9628321302163815,0.4714977256226668,0.9138090985528157,471,38,0.34660923398057747,0.9822944109132768,0.6684322567680802,0.9491648200665523
23532405_19667000,23532405,19667000,0,55,59,0.9129467880570469,0.9969912817721335,0.6920124355555071,0.9785376917934305,20,21,0.9415528037609728,0.9878883428816381,0.4533419471640344,0.9558067052685386,24,28,0.875027182880786,0.9961755176853743,0.4974802488200306,0.9628529148085188,24,28,0.884624682094511,0.9963771544407739,0.5685239784287643,0.9652261896558931,55,59,0.929415488610671,0.9987801453789813,0.6566675099621835,0.9786674537654387
19494842_11952735,19494842,11952735,0,77,89,0.8379431160303483,0.9983543192315859,0.586358476948604,0.9444502015415752,32,26,0.799288035356793,0.9968130219392233,0.49414556817908184,0.9609073439799799,34,29,0.8807163182978985,0.9982081278375122,0.5796267188901312,0.9537557720437835,34,31,0.9138950135772439,0.9970262817621414,0.49035804883693057,0.9423390851186112,77,89,0.8593259452537767,0.9891334970390367,0.6442109650629385,0.9310126952514457
20886320_21608109,20886320,21608109,0,120,90,0.7073885391612514,0.9953064629917986,0.70241377114209,0.9527749763181481,42,36,0.8505229107967742,0.9988102397479884,0.5582929816416647,0.9722585552514423,46,39,0.8631185938179544,0.9896771230142394,0.5717515980750374,0.9426403358539858,47,40,0.8790878556315838,0.9943044828406108,0.598083146158439,0.9515093158402093,120,90,0.7704053913196321,0.998690021436019,0.7546414511237367,0.9743821532569725
471804_18211588,471804,18211588,0,132,87,0.6310841844349889,0.996923189393434,0.726646990810925,0.9810892501751786,45,34,0.7471313543033247,0.9813961287332755,0.47058810554493535,0.9475908552742189,47,38,0.8584341480001185,0.9974235990191944,0.5454085589884572,0.9623199439124734,47,40,0.8874650382976448,0.9972740455537402,0.609706486280013,0.9502407971818494,132,87,0.7074126134833391,0.9984676273656957,0.7365427797679928,0.9841617382653942
13783898_3197876,13783898,3197876,0,107,154,0.6684980395946155,0.995424696602259,0.6919826119113417,0.9640131856963681,35,66,0.514985062741864,0.9892829739078408,0.5726693376322465,0.9728914803358824,39,51,0.8066888892980774,0.9972949291006448,0.6076435900875046,0.9651168169084502,39,64,0.7170241872569401,0.9943226998832686,0.5219262176779834,0.9237286011412198,107,154,0.7257315336652121,0.9962200921288421,0.7445409381999272,0.9785826415668198
23620712_5725177,23620712,5725177,0,379,240,0.6156180061722153,0.9970357236301843,0.8040708571154642,0.9831342264022137,143,83,0.5693797824856079,0.9882912365658407,0.6585418705798991,0.9779379350442391,144,99,0.7477376540513108,0.9949003890063898,0.7037989303127834,0.9591374168034724,156,99,0.7443389897349003,0.9966169944184589,0.7488529902622181,0.9686783450836113,379,240,0.6868478913277503,0.9966215101587447,0.8599204556079733,0.9881387050522719
23008590_88047,23008590,88047,0,164,156,0.9304676602277357,0.9948154806313764,0.8288274387007909,0.9821556028367068,64,68,0.936248471217211,0.9933104960698925,0.754223084073292,0.9748443710972495,60,58,0.97043712277692,0.9992876314590692,0.7226598002772588,0.9841509123390709,60,58,0.9692825694008779,0.9993817097564376,0.6950416575732892,0.9817622617121347,164,156,0.9450068085538402,0.9983545385063344,0.7955819771220333,0.9854195442785244
21182766_18544890,21182766,18544890,0,30,123,0.3410804091788836,0.9973243289241507,0.5961181299540046,0.9661868320154636,11,52,0.3210612167207774,0.9815393029848033,0.37569455632458937,0.9458465359931713,13,51,0.4559047385811669,0.9648868562135168,0.4037793982949256,0.9243563554714873,13,53,0.47062592790151886,0.9617416838160817,0.40338666439731397,0.9039983033444715,30,123,0.43275023448313366,0.9863167415641315,0.5688194831218805,0.9673849291611357
9210168_160705,9210168,160705,0,83,136,0.6003569811967163,0.9979159961752208,0.7141879634827746,0.9749644279030601,31,50,0.6002990259541426,0.9937517548966182,0.48999811343740207,0.9709495933182231,33,54,0.7044877811192763,0.9920792436836238,0.6072253356952478,0.9719080358961046,33,54,0.7079889421282055,0.9915049970079941,0.6457200775098719,0.9724261562341725,83,136,0.6809274048300106,0.9939704172459976,0.7599783753885614,0.9761657635267219
11477906_13159394,11477906,13159394,0,57,129,0.4753890542824144,0.9959491493098876,0.5990000245163958,0.9418846806619949,19,56,0.3838737637833381,0.993259470623773,0.4250793951972506,0.9545554085498935,21,52,0.5540329513798133,0.9843514365515657,0.49721085273346366,0.9550776787590427,21,54,0.5496483225408867,0.9848565486788233,0.5079392095906068,0.9495721003694669,57,129,0.5606734848511469,0.9957890263815479,0.6795472534777292,0.9575172610035754
1954410_19235551,1954410,19235551,0,421,132,0.38205871703323163,0.9922821521191881,0.8037976776546398,0.9605500209098722,166,79,0.475680578755617,0.9893904181968178,0.8004137595632967,0.9783908116993438,145,44,0.506493505993914,0.9897533392645942,0.603480059810386,0.953577058097897,173,80,0.6456489577399894,0.9951324675367205,0.5757835715212463,0.9042401011022487,421,132,0.48402936154735754,0.9945257613211005,0.7764280474054681,0.972095747044445
324679_16590954,324679,16590954,0,178,161,0.878994208877143,0.9967634689788152,0.7770498610550423,0.9714672605310589,65,72,0.8978362888125982,0.9909956224962557,0.6641173121034447,0.9752341447889877,68,64,0.9515635994514473,0.9992006980229489,0.7338902410258907,0.981099515357563,71,64,0.9229551325368544,0.9977789747666017,0.6953117035049274,0.9739609610722725,178,161,0.9030341578613308,0.9970622592304232,0.7840356641459407,0.9805490356300529
20588811_8625346,20588811,8625346,0,330,107,0.38726586055281703,0.9993921651604764,0.7466569511370628,0.9753964450368312,123,35,0.35327846482010716,0.9893026193050267,0.5840731038236716,0.972027466680939,126,39,0.5115519893799172,0.9896977812177716,0.6871316024070506,0.9605975909192581,126,39,0.5304986301845557,0.986106438199433,0.6303078677314535,0.9421699456606482,330,107,0.4907582197917211,0.9853333146056572,0.748054949504109,0.9506911257326415
23296117_15166511,23296117,15166511,0,184,142,0.7433475466978,0.9974134248356763,0.7509818434898199,0.9783479309443947,67,53,0.7815211976195942,0.992342991725103,0.5883367837944106,0.9652264217075449,65,49,0.7902235011703442,0.9935155150259319,0.6100925997215281,0.9614722359885415,71,55,0.8232308893252753,0.9952340510671577,0.6440618532722655,0.9667077540506042,184,142,0.7941438662497805,0.9945832032226882,0.798087429968177,0.9657596274024949
19147279_20011285,19147279,20011285,0,74,137,0.5597948242367929,0.9996813473296262,0.6791067509869679,0.975985236923683,25,57,0.4528763126927476,0.9858697133447578,0.4782909247344942,0.9612841307313329,29,52,0.6600312746026515,0.9936710319775957,0.49246601221553665,0.9578384876993593,29,61,0.6473223375506965,0.9879644334767177,0.5269646458692244,0.9460420038586249,74,137,0.6312909097284414,0.9971449047154943,0.7257617056978078,0.9802640458097325
2642914_7149578,2642914,7149578,1,95,799,0.30463336625580684,0.9937604859123418,0.7067390886105449,0.9751769483143558,35,282,0.30935090256745795,0.9826539703447554,0.6037001802077563,0.9502451854703405,36,247,0.3706871241861001,0.9918528656676506,0.6277437736596629,0.9367921348974331,36,283,0.36925451914235663,0.9926078348767787,0.6502827261486711,0.9448694046657843,95,799,0.3587398452446473,0.9973747353364586,0.7676592808392769,0.9789588131012577
8770016_21308543,8770016,21308543,0,36,43,0.8070304297696511,0.9895704362729107,0.5329726390072511,0.9409599552141168,13,16,0.7932112382381263,0.9807944380770764,0.29656361201235704,0.9285510060400366,16,20,0.8242275966734204,0.9868161294858332,0.39887976534532477,0.943350524911658,16,20,0.8295884673150026,0.9923080742809974,0.39527506838958004,0.9544586264407734,36,43,0.8400028637602013,0.9928495478429789,0.5164799061992079,0.9532050951114006
8047989_10212189,8047989,10212189,0,64,77,0.8058238082394736,0.9973648228274207,0.6380391992314033,0.9627492305075384,24,28,0.8405176845338145,0.9955500530895203,0.420780925870042,0.94249048216381,24,35,0.7441984738385202,0.9882992966735775,0.45611174825535716,0.9514059836351111,26,35,0.7981328039157829,0.9897415862008925,0.41773362166672356,0.9393205706122214,64,77,0.8408988513575563,0.9909651592645033,0.6384465887000286,0.9554725999519124
8119563_12744653,8119563,12744653,0,28,142,0.3229722369722473,0.9941340461070829,0.45113996933782063,0.9593363372015561,10,53,0.31831928757510336,0.9941067060402603,0.3061880931119908,0.9381807070361442,14,49,0.4796014518541288,0.966436528084735,0.4155845634994386,0.9206421113362898,14,55,0.46696674041408626,0.9685541352493449,0.4174317460905157,0.905151844795811,28,142,0.39967630164682993,0.9861546056151759,0.5465658135020526,0.9563560501477715
2017833_15516136,2017833,15516136,0,33,107,0.36994751989677743,0.9916860676503324,0.48474680390482383,0.9485793869363337,13,38,0.39318023038868327,0.9587299713193379,0.39269024869951674,0.9153949635390228,14,40,0.5450267743912068,0.9671945470293407,0.44083474709755466,0.8944983868146257,14,40,0.565015552515574,0.9658126378289147,0.4848328686608179,0.8770724280841263,33,107,0.4742354702734703,0.9884360379707883,0.5682763878975894,0.9560334829159847
4599372_7908169,4599372,7908169,1,41,62,0.6181705938716756,0.9944412037310155,0.5410399914383375,0.9529835767223537,15,22,0.6666995178724897,0.9883015473332349,0.35756272600586947,0.951762136771603,15,24,0.6941185363733126,0.9784137804566552,0.46212071274753475,0.9171944092658297,17,24,0.7661410387765824,0.9908037486653358,0.38990953549688345,0.9387539109394019,41,62,0.6935713755074581,0.9961350134077881,0.6332885927906795,0.9757561588363171
13563706_19494842,13563706,19494842,0,672,77,0.30378225972602285,0.9972735459598098,0.6898106628410068,0.9816585731984289,278,32,0.3027116149718376,0.9898654697150211,0.5378114604060132,0.9724877802249864,239,34,0.3697779647511742,0.9906873169003131,0.6386074878474353,0.9419351125933176,282,34,0.3869500974809395,0.9852881085692586,0.5916742066535117,0.9528220313586603,672,77,0.3614085642588736,0.9961839141907675,0.7729288640860447,0.9830816155400877
13563706_12242903,13563706,12242903,0,672,49,0.29810249641279685,0.9974563794793163,0.6431058717913778,0.9730415120072962,278,18,0.2956442015579763,0.9827612125274183,0.4614158604265832,0.9551501368806682,239,21,0.3429358919749779,0.9831208981759095,0.5486077868877584,0.941859297004678,282,21,0.35311381909537165,0.9749786997017394,0.5382145346502417,0.9329007087706512,672,49,0.337488638504798,0.992049169245909,0.716089722218577,0.9817800105542844
21821404_1156851,21821404,1156851,0,70,329,0.32944618698248807,0.997911969746571,0.6975648097046958,0.9705271767164515,28,134,0.32858481014734325,0.9900629773139209,0.5721819518192266,0.9690445271748415,31,118,0.48949097248229356,0.9796058049886323,0.6579981998531435,0.9456790571737672,31,140,0.4616288876953101,0.9822254707245542,0.6077741386616315,0.9479259681972474,70,329,0.42195351586327684,0.993857884320606,0.7699019811529477,0.978165799366498
1769771_14054923,1769771,14054923,0,62,82,0.7221567409206928,0.9938756349095634,0.6662870482578266,0.9642027084453217,19,34,0.5364521223433498,0.9921272458873651,0.39576328699829,0.9259215703711313,24,36,0.7484382872110253,0.9913861312095378,0.5383986239426082,0.9546428211620187,24,37,0.7435204839618448,0.990548551373128,0.4252100251834878,0.947607452011716,62,82,0.7833125894854763,0.9890174502053554,0.6624457957649588,0.9535977182192437
350482_14617444,350482,14617444,0,114,105,0.8921953310532372,0.9944661082216377,0.7022496602482337,0.9493220816318411,39,35,0.8935832766227036,0.9870227675622765,0.4425599603184889,0.9589338353963117,41,38,0.9330044573852376,0.9983494807291774,0.5294516568958877,0.9532918966809835,41,38,0.9287998284192754,0.9958193021184469,0.5443460609909451,0.950350473851736,114,105,0.9144170879104836,0.9938202295549063,0.7445674550302533,0.9610641735639469
421042_7927042,421042,7927042,0,47,111,0.4758931142013085,0.996147638136082,0.6053128706036804,0.9827416711671808,13,37,0.39829905213551425,0.9903073602186175,0.37466395319920476,0.9359845017616902,16,37,0.5907718716784421,0.9769523619077282,0.526302149983757,0.9415659902598984,16,41,0.5675725674455148,0.9794859012138752,0.43523314919225375,0.9493760965457682,47,111,0.5464495213991934,0.9875912735079247,0.6531864323255652,0.9645855744115416
21642215_2324868,21642215,2324868,0,579,134,0.3369120731929563,0.9926695453988205,0.7519113741492054,0.9764874762058675,231,51,0.3271470921132358,0.9916307663765533,0.7007436768018032,0.9803976130024393,202,53,0.46249600235064064,0.9942339019584244,0.6994482354456651,0.9594027496229782,238,54,0.4722945545591936,0.9900218034151617,0.7005478427943576,0.9399488987373288,579,134,0.4289303189117777,0.995748675731486,0.8456752425009498,0.9826375445975657
20619879_18974466,20619879,18974466,1,98,54,0.5634291505403404,0.9950710423748277,0.5670862882926293,0.9517637546483431,40,19,0.47474110703019046,0.9920821269050759,0.40165625843455766,0.9534609256761606,40,26,0.7271736528436362,0.9906687172084756,0.5883472037096034,0.9651030518934229,44,26,0.7071865646269518,0.9836945456345338,0.4857281508914698,0.9100746726150324,98,54,0.6351529986438157,0.9950214511901396,0.6365420079395765,0.9597051540004441
6260216_15810440,6260216,15810440,0,96,159,0.6013330582967988,0.9966092025142858,0.7159904068028591,0.9630538165520337,43,53,0.8005318800172369,0.9935411690524922,0.590511330497141,0.9795262830593019,44,51,0.8855539374741122,0.9944455254086466,0.6450817040480992,0.9655092378055635,48,58,0.8559110212115038,0.9941592486899494,0.5445622657865299,0.9424799314554363,96,159,0.665000277216631,0.9969184075441577,0.7636811495867679,0.9681424809923487
11616716_5998352,11616716,5998352,0,70,71,0.9569541878988653,0.9876022874155511,0.6652833599398529,0.9642261026748921,23,32,0.694441886700694,0.9872656995145251,0.4327097372468298,0.951143045137684,25,25,0.9677112459748601,0.9954155198259435,0.5546394150374396,0.9605358765409265,25,25,0.9759181450621551,0.9981763864394754,0.581548173905104,0.9722770314898288,70,71,0.9496294411909201,0.9924970083269247,0.6876819766640125,0.9516111398182854
5977352_149935,5977352,149935,1,104,439,0.3414251998252999,0.9990791659091737,0.7042439333900177,0.9620061586198948,31,204,0.3084347340942888,0.9902373687699442,0.5640784452469229,0.9385587629507354,37,159,0.44115527733770427,0.9928074710066705,0.6046549297103045,0.9547910481928237,37,208,0.43478872951763786,0.9885132790626644,0.6377816058378211,0.9596000603114102,104,439,0.4377338488855422,0.9905333179146079,0.798236211690611,0.963494308064276
8320469_4716110,8320469,4716110,0,32,43,0.7089521858300012,0.9872203583971026,0.5551884076583765,0.9192668225910992,11,16,0.6598846634517026,0.9940181777143745,0.3761912597106438,0.9513293713785453,13,20,0.7142318239917408,0.9826840637244042,0.3928887254314801,0.943059341630143,13,20,0.7142318239917408,0.9826840637244042,0.3928887254314801,0.943059341630143,32,43,0.7589309662038458,0.9869387236831225,0.5692908833447385,0.9295334545170901
13666876_873012,13666876,873012,0,158,47,0.3761329343151137,0.9909079969817715,0.6879570174454075,0.9722528868498219,66,13,0.3141059548287333,0.9976273073247789,0.39310092623706283,0.9387025241075536,67,16,0.4526204826978013,0.9726754755843817,0.46423802672845893,0.9483518907031371,67,16,0.4581671491413138,0.9739289806452494,0.43537239193190613,0.9466498883015552,158,47,0.4654400970583119,0.9805108504189293,0.6425322900959234,0.944897764124985
13233761_22442270,13233761,22442270,0,65,181,0.40443675152052816,0.9974309920270655,0.6929227379620941,0.9679799372154049,25,73,0.38588698221783113,0.997151573176251,0.48397515014098,0.9543189522323733,27,66,0.5626389807410126,0.9844257186378674,0.5491590445369764,0.9603245592178429,28,72,0.5790950562297978,0.9834575844387383,0.5883220782290052,0.9509263843158886,65,181,0.5069866276052571,0.9937004889251541,0.7997044647699069,0.9764358515516067
22552318_5744992,22552318,5744992,0,168,111,0.6375061249204804,0.9888013394282817,0.6383279729091333,0.9626803802824073,61,47,0.7591711344895767,0.9823927654612307,0.6159857432648239,0.961997012375379,56,50,0.9040969636717457,0.9959400840898434,0.634600103413753,0.9494032515718788,67,50,0.797695436545554,0.9938833010973466,0.6572856139821097,0.9200731716187794,168,111,0.702766320446389,0.9927171158171472,0.7393633294151615,0.9662427102319596
5744493_11082670,5744493,11082670,0,89,345,0.3504525485005886,0.996618564201704,0.669025560253385,0.9409914251861187,28,151,0.3143350297423979,0.9936087854958165,0.5354051832303541,0.9424039943176715,33,139,0.46354002937525385,0.9856111412522836,0.6682072008200121,0.9678555585372861,33,154,0.46313352072646347,0.9829273150424044,0.6887117692944282,0.9475764146342757,89,345,0.4550817936332031,0.9896645058530351,0.6885934813059484,0.9492714884198747
9824814_17029388,9824814,17029388,0,434,52,0.30575090241773956,0.9968005456879834,0.6534784780094379,0.9708347320950301,159,17,0.30227341520408063,0.9905753693409981,0.41918905205157875,0.9562403451469689,164,22,0.3761484239010887,0.9815149763541481,0.5277401107066011,0.9579553565505199,168,22,0.3905311021931875,0.9784890809266638,0.5376172677778379,0.9588509148392708,434,52,0.3621416171249413,0.9925056821435506,0.6989989571830302,0.9765360199663619
14650352_17947246,14650352,17947246,0,46,341,0.3090842952078961,0.9994630685791425,0.6185399214156999,0.9823129321326183,19,125,0.30954762392233637,0.9794107495288911,0.46042504486485203,0.9586477451411364,22,132,0.4224700269008796,0.9753903714857733,0.4832423377524082,0.9217015900103785,22,133,0.4339197083529494,0.9739514685694062,0.470708288380808,0.8980124081437978,46,341,0.3762612333221887,0.9901411366376656,0.7203637690796916,0.9765245578513864
12197169_3375718,12197169,3375718,0,91,177,0.5437498980654442,0.9916020765335857,0.6134480232741459,0.9655698436101727,31,68,0.4619721971712807,0.9963392993871337,0.5116513613119753,0.9579816591347191,33,64,0.636018419529533,0.9925280917624971,0.6401044477806066,0.9692382888749267,33,70,0.6361242539475188,0.9879980250336934,0.6686548887929422,0.969968831654611,91,177,0.6288279692947099,0.9911475105864467,0.7823842958505185,0.9564808997207436
22410173_822452,22410173,822452,1,68,156,0.48515213752011377,0.9903149368709162,0.6113464099652428,0.9557677188301827,21,68,0.3527441245498923,0.9952040356810834,0.495215141315809,0.9349526675458879,25,58,0.5840282985975226,0.9869496704996269,0.5696329543890186,0.9564201724081522,25,58,0.5839960312182148,0.9869012237373251,0.5688619583002804,0.9573491797259468,68,156,0.5625648849715247,0.9935741865623241,0.7243114902419819,0.9715391653774538
16590954_7948308,16590954,7948308,0,161,136,0.8232693214678192,0.9929348274755098,0.7507144007975943,0.9624340927195428,72,47,0.6317274622229688,0.994326339253678,0.6222401137515767,0.9643283370256959,64,48,0.8026287257086311,0.9964184383715591,0.6928218049727174,0.9774693186779243,64,49,0.8195383587294566,0.9947176262229163,0.6312096480838199,0.9692145080368803,161,136,0.8549251673090431,0.9956404830342683,0.7804938978461127,0.9630080052805151
4223002_16511008,4223002,16511008,0,60,154,0.42854203758766934,0.99711547026035,0.688783743126052,0.9686642450186543,23,50,0.4542228083520126,0.9969956800792342,0.4738566040142199,0.9583376388754535,24,56,0.6128740167862177,0.9814444162147857,0.5442692101039139,0.9179533946276095,25,56,0.6331262913906478,0.9828167408858715,0.5127784908210428,0.9313560107449668,60,154,0.5089850822867511,0.9961532972279101,0.6670466747932731,0.9717128972651856
20588811_19868933,20588811,19868933,0,330,61,0.32015913244633304,0.995802431768784,0.6475330586307785,0.9569984128794854,123,19,0.30721449348873026,0.9891806358403649,0.4107510546844382,0.9350829202649745,126,23,0.42724994127042404,0.978135418416401,0.549034700857965,0.9465191924368231,126,23,0.44481213660834557,0.9755229022359039,0.5146700671892579,0.9195032105872447,330,61,0.41222530324833423,0.9846845129087178,0.6907657254066755,0.9463479090005691
949327_18782385,949327,18782385,1,453,445,0.96384569157526,0.9943570092142575,0.8110659607768764,0.9734972839401839,176,179,0.9750934553548127,0.9900010190430067,0.8006383651384217,0.9733853051351221,150,175,0.8849755683862566,0.9971776274703904,0.811503445515595,0.9543778226220968,183,181,0.9397191625127652,0.9984229423883378,0.7231768817507143,0.9283661395342055,453,445,0.9698462241682932,0.9947093811077483,0.8407725640964072,0.9752850138246628
2518655_19667000,2518655,19667000,0,78,59,0.7277050742905902,0.9948259725130194,0.663033403702837,0.9429074928382015,31,21,0.6676807201950278,0.996375825992156,0.350474420432908,0.9557059297424195,31,28,0.9101188405393923,0.9980669286146944,0.4464681781133627,0.9500209368066472,32,28,0.8921616434251547,0.9954691835608356,0.5451777754943358,0.9568921105068686,78,59,0.780511345661191,0.9970815760430858,0.6914742703902286,0.9551319615668534
10361370_6840241,10361370,6840241,0,69,40,0.5729404158740078,0.9921407431792152,0.44686739767462513,0.9260495920942514,24,12,0.5145093279839202,0.9980996976844205,0.3393380319565007,0.9423080422564039,27,15,0.6373033465294017,0.9825099380371635,0.446357678707218,0.953075722754619,29,15,0.6452841047150755,0.9819223825437846,0.3952138738498515,0.9517777793840417,69,40,0.6505369022440846,0.9929649228871947,0.6394944490435995,0.9460105763901797
20991673_10715601,20991673,10715601,1,58,49,0.8244531941426612,0.9941113763187174,0.5708245989619462,0.9718606028649837,24,17,0.6874436868713715,0.9924308946533946,0.3975630582919818,0.9413691018708936,23,19,0.8487632109785228,0.9922343480510567,0.40458365616673364,0.9424740138475837,27,19,0.7463965154775705,0.9927807694037459,0.35224266660577497,0.9256921482503451,58,49,0.855986354538534,0.9971947063272507,0.7007276126995734,0.9745872771966743
16621499_16048516,16621499,16048516,0,102,37,0.4559405937912743,0.9842535771910343,0.5906835993111194,0.9041425449629249,32,15,0.4609171909044578,0.9838067779218539,0.41213962882921673,0.9624413352716181,34,16,0.6158455390668556,0.9797278653274134,0.4287581137820935,0.9438592521803942,34,16,0.6251252182279212,0.9784103285088122,0.45306958774100414,0.9272171582727703,102,37,0.5395822549227614,0.9865848369694984,0.5842091744978639,0.931064874655071
3024992_1097146,3024992,1097146,0,42,71,0.5790200538399388,0.9881581175132265,0.6137483505003571,0.919494595742437,15,26,0.5692687098672553,0.966490146060658,0.3420830659859999,0.9257208444038575,15,31,0.5835300540180482,0.9852301389440551,0.4125978571746346,0.9152927026637749,15,31,0.6267940869902612,0.978453945552327,0.4830560048310639,0.9135779990759103,42,71,0.6508000335490678,0.9954053538972404,0.577449241229759,0.941491863047246
7044153_13414771,7044153,13414771,0,308,39,0.3098449339173224,0.9911615475336857,0.5739937676012545,0.969661987831293,115,13,0.299573320935267,0.9818268168762285,0.39554130630239737,0.9419171701674551,110,15,0.4002716318091894,0.9631833754732881,0.5027364767303584,0.9172591069106489,119,15,0.39048897871687094,0.9648766826351225,0.45078513177334645,0.9102842793103143,308,39,0.37048506964591715,0.9784828487676206,0.605151659202184,0.9524118840471255
2807585_14785308,2807585,14785308,1,39,33,0.821356437113269,0.9968920800554875,0.6211158923357314,0.9527928599803945,14,13,0.920122092884868,0.9863872739406498,0.35398648099751073,0.9286312988149003,17,14,0.8470869449653682,0.9932298047781863,0.3410093662523057,0.9550952288046459,17,14,0.8470869449653682,0.9932298047781863,0.3410093662523057,0.9550952288046459,39,33,0.8541680587955777,0.9986835677551466,0.5718225788954787,0.9734199950356397
6008635_8625346,6008635,8625346,0,70,107,0.6336247554584282,0.9926905673773577,0.6580433181546013,0.9597924403505163,24,35,0.6673506418953163,0.9732735346818523,0.42163409690327436,0.9414053235504576,29,39,0.7905072289969071,0.99254463672712,0.49693553772799914,0.9482216237437533,29,39,0.7976041462143642,0.9954973822368414,0.5426697848782318,0.963087525364618,70,107,0.691939871366698,0.9969200053476523,0.6441141725807291,0.964362239942538
345515_16142024,345515,16142024,0,47,67,0.6662209942001663,0.9893952173523889,0.6032006320912928,0.9583875620048652,13,26,0.4880744698699573,0.9978054170596712,0.44321943309363754,0.942283555927793,16,27,0.6824721566499349,0.9862461966084515,0.4421179070774719,0.954744737027503,16,29,0.6650194808773561,0.9857500570279847,0.34675127549950235,0.9565243333136074,47,67,0.7303797191020645,0.9820111934708385,0.627974076872571,0.9253841816855507
5274228_23035537,5274228,23035537,0,333,68,0.32468246985132737,0.9910649673879803,0.7361810112751139,0.9437010415809559,139,26,0.31741205841919545,0.9960953858236724,0.5562084669689239,0.9660365456235718,135,30,0.434155484379963,0.9890964366183256,0.6012309223507544,0.9637550087974543,145,31,0.450496894169773,0.9869243244660848,0.6272272042031817,0.9653994489191026,333,68,0.411870525880331,0.99545134054031,0.7335728240751146,0.956402045223164
5125848_9450274,5125848,9450274,0,373,65,0.3217797161051941,0.9987815243847888,0.8024351252891242,0.9740202185207539,140,27,0.31781860603399875,0.9852502590982379,0.5756201887550022,0.9662915246504525,144,29,0.4401463289060572,0.9843134818116369,0.6233616895638401,0.959280177824364,146,29,0.4580624907884622,0.9805522549682891,0.57086521675827,0.9428865735689983,373,65,0.4094352717861848,0.9927876746394653,0.769302614713472,0.9650992657099966
701029_4458076,701029,4458076,0,103,43,0.4585611976393159,0.9934827865432855,0.6257429381201591,0.9774428479283275,40,17,0.4305944473530434,0.9884207032966997,0.4920750917487856,0.9530274578605372,40,19,0.5891919733040084,0.979935073276505,0.45961441060594554,0.9418238173791471,40,21,0.636777837873877,0.988862882359201,0.4946477906438741,0.9461184695260351,103,43,0.5432253563194006,0.9923708443131559,0.6682842121563064,0.9763863891610616
10131427_17627195,10131427,17627195,0,43,50,0.8242614286959654,0.9889512329835056,0.6551401445167215,0.9602433707132343,16,24,0.6416123792689925,0.9867962912232137,0.28695815631078714,0.9581192238029242,20,17,0.8683222043097263,0.9927222775372152,0.42443124063992477,0.9414477628946732,20,19,0.9389853445506893,0.9957312440770306,0.3214066697986583,0.9418358955257712,43,50,0.8569174126312491,0.9947732900979922,0.5700611660348418,0.9600131943835647
